name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
img: line_black.png - text: line red + text: line black,custom,line_blue.png,image,0.8144645094871521,color-line,large,custom-image
img: line_black.png - text: line red + text: 赤 の線,custom,line_red.png,image,0.6410768628120422,color-line,large,custom-image
img: line_black.png - text: line red + text: 赤 の線,custom,line_blue.png,image,0.7098914384841919,color-line,large,custom-image
img: line_black.png - text: line red + text: 青 の線,custom,line_red.png,image,0.6300258636474609,color-line,large,custom-image
img: line_black.png - text: line red + text: 青 の線,custom,line_blue.png,image,0.6986436247825623,color-line,large,custom-image
img: line_black.png - text: line red + text: 黒 の線,custom,line_red.png,image,0.6453661322593689,color-line,large,custom-image
img: line_black.png - text: line red + text: 黒 の線,custom,line_blue.png,image,0.7110224366188049,color-line,large,custom-image
img: line_black.png - text: line blue + text: line red,custom,line_red.png,image,0.8244470953941345,color-line,large,custom-image
img: line_black.png - text: line blue + text: line red,custom,line_blue.png,image,0.7558972239494324,color-line,large,custom-image
img: line_black.png - text: line blue + text: line black,custom,line_red.png,image,0.7897298336029053,color-line,large,custom-image
img: line_black.png - text: line blue + text: line black,custom,line_blue.png,image,0.7701162099838257,color-line,large,custom-image
img: line_black.png - text: line blue + text: 赤 の線,custom,line_red.png,image,0.6742702722549438,color-line,large,custom-image
img: line_black.png - text: line blue + text: 赤 の線,custom,line_blue.png,image,0.6505327820777893,color-line,large,custom-image
img: line_black.png - text: line blue + text: 青 の線,custom,line_red.png,image,0.6654796600341797,color-line,large,custom-image
img: line_black.png - text: line blue + text: 青 の線,custom,line_blue.png,image,0.6412613391876221,color-line,large,custom-image
img: line_black.png - text: line blue + text: 黒 の線,custom,line_red.png,image,0.6786888241767883,color-line,large,custom-image
img: line_black.png - text: line blue + text: 黒 の線,custom,line_blue.png,image,0.6510475277900696,color-line,large,custom-image
img: line_black.png - text: line black + text: line red,custom,line_red.png,image,0.8337347507476807,color-line,large,custom-image
img: line_black.png - text: line black + text: line red,custom,line_blue.png,image,0.8181564807891846,color-line,large,custom-image
img: line_black.png - text: line black + text: line blue,custom,line_red.png,image,0.7743920683860779,color-line,large,custom-image
img: line_black.png - text: line black + text: line blue,custom,line_blue.png,image,0.8667423129081726,color-line,large,custom-image
img: line_black.png - text: line black + text: 赤 の線,custom,line_red.png,image,0.6780886650085449,color-line,large,custom-image
img: line_black.png - text: line black + text: 赤 の線,custom,line_blue.png,image,0.7043715119361877,color-line,large,custom-image
img: line_black.png - text: line black + text: 青 の線,custom,line_red.png,image,0.6615421772003174,color-line,large,custom-image
