name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
img: Tour-Eiffel.jpg - text: USA + text: Japan,custom,Statue-of-Liberty.jpg,image,0.619031548500061,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: Japan,custom,Big-Ben.jpg,image,0.5814183354377747,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: France,custom,TOKYO-TOWER.jpg,image,0.688093900680542,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: France,custom,TOKYO-SKYTREE.jpg,image,0.620137095451355,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: France,custom,Statue-of-Liberty.jpg,image,0.5956987142562866,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: France,custom,Big-Ben.jpg,image,0.568109393119812,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: UK,custom,TOKYO-TOWER.jpg,image,0.7327337265014648,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: UK,custom,TOKYO-SKYTREE.jpg,image,0.6769351959228516,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: UK,custom,Statue-of-Liberty.jpg,image,0.6166720390319824,object,base,custom-image
img: Tour-Eiffel.jpg - text: USA + text: UK,custom,Big-Ben.jpg,image,0.6688608527183533,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: Japan,custom,TOKYO-TOWER.jpg,image,0.7379989624023438,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: Japan,custom,TOKYO-SKYTREE.jpg,image,0.7255252599716187,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: Japan,custom,Statue-of-Liberty.jpg,image,0.652596652507782,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: Japan,custom,Big-Ben.jpg,image,0.5068423748016357,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: France,custom,TOKYO-TOWER.jpg,image,0.6839063167572021,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: France,custom,TOKYO-SKYTREE.jpg,image,0.6276715397834778,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: France,custom,Statue-of-Liberty.jpg,image,0.6374253630638123,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: France,custom,Big-Ben.jpg,image,0.5081489682197571,object,base,custom-image
img: Tour-Eiffel.jpg - text: UK + text: USA,custom,TOKYO-TOWER.jpg,image,0.7229808568954468,object,base,custom-image
