name_a,type_a,name_b,type_b,similarity,tag,model,a_b_type
text color black text black,text,text_color-blue_text-赤.png,image,0.23461255431175232,color-text,base,text-image
text color black text black,text,text_color-blue_text-青.png,image,0.2363622635602951,color-text,base,text-image
text color black text black,text,text_color-blue_text-黒.png,image,0.22071176767349243,color-text,base,text-image
text color black text black,text,text_color-black_text-red.png,image,0.2601873278617859,color-text,base,text-image
text color black text black,text,text_color-black_text-blue.png,image,0.27425265312194824,color-text,base,text-image
text color black text black,text,text_color-black_text-black.png,image,0.30557981133461,color-text,base,text-image
text color black text black,text,text_color-black_text-赤.png,image,0.24203979969024658,color-text,base,text-image
text color black text black,text,text_color-black_text-青.png,image,0.2472478300333023,color-text,base,text-image
text color black text black,text,text_color-black_text-黒.png,image,0.22861023247241974,color-text,base,text-image
text color black text 赤,text,text_color-red_text-red.png,image,0.2745340168476105,color-text,base,text-image
text color black text 赤,text,text_color-red_text-blue.png,image,0.2812002897262573,color-text,base,text-image
text color black text 赤,text,text_color-red_text-black.png,image,0.3059612512588501,color-text,base,text-image
text color black text 赤,text,text_color-red_text-赤.png,image,0.2542819082736969,color-text,base,text-image
text color black text 赤,text,text_color-red_text-青.png,image,0.25539740920066833,color-text,base,text-image
text color black text 赤,text,text_color-red_text-黒.png,image,0.24158617854118347,color-text,base,text-image
text color black text 赤,text,text_color-blue_text-red.png,image,0.26936593651771545,color-text,base,text-image
text color black text 赤,text,text_color-blue_text-blue.png,image,0.273936003446579,color-text,base,text-image
text color black text 赤,text,text_color-blue_text-black.png,image,0.29952800273895264,color-text,base,text-image
text color black text 赤,text,text_color-blue_text-赤.png,image,0.25733476877212524,color-text,base,text-image
text color black text 赤,text,text_color-blue_text-青.png,image,0.25800377130508423,color-text,base,text-image
text color black text 赤,text,text_color-blue_text-黒.png,image,0.24477706849575043,color-text,base,text-image
text color black text 赤,text,text_color-black_text-red.png,image,0.26249074935913086,color-text,base,text-image
text color black text 赤,text,text_color-black_text-blue.png,image,0.2754090130329132,color-text,base,text-image
text color black text 赤,text,text_color-black_text-black.png,image,0.29778996109962463,color-text,base,text-image
text color black text 赤,text,text_color-black_text-赤.png,image,0.26559871435165405,color-text,base,text-image
text color black text 赤,text,text_color-black_text-青.png,image,0.2668437957763672,color-text,base,text-image
text color black text 赤,text,text_color-black_text-黒.png,image,0.2497919201850891,color-text,base,text-image
text color black text 青,text,text_color-red_text-red.png,image,0.2680199444293976,color-text,base,text-image
text color black text 青,text,text_color-red_text-blue.png,image,0.2745363414287567,color-text,base,text-image
text color black text 青,text,text_color-red_text-black.png,image,0.3011743724346161,color-text,base,text-image
text color black text 青,text,text_color-red_text-赤.png,image,0.2612479031085968,color-text,base,text-image
text color black text 青,text,text_color-red_text-青.png,image,0.2626008689403534,color-text,base,text-image
text color black text 青,text,text_color-red_text-黒.png,image,0.2484518438577652,color-text,base,text-image
text color black text 青,text,text_color-blue_text-red.png,image,0.26231786608695984,color-text,base,text-image
text color black text 青,text,text_color-blue_text-blue.png,image,0.266636461019516,color-text,base,text-image
text color black text 青,text,text_color-blue_text-black.png,image,0.29496249556541443,color-text,base,text-image
text color black text 青,text,text_color-blue_text-赤.png,image,0.26247963309288025,color-text,base,text-image
text color black text 青,text,text_color-blue_text-青.png,image,0.2636931836605072,color-text,base,text-image
text color black text 青,text,text_color-blue_text-黒.png,image,0.24959588050842285,color-text,base,text-image
text color black text 青,text,text_color-black_text-red.png,image,0.25534242391586304,color-text,base,text-image
text color black text 青,text,text_color-black_text-blue.png,image,0.269086092710495,color-text,base,text-image
text color black text 青,text,text_color-black_text-black.png,image,0.2931814193725586,color-text,base,text-image
